,country_name,country_id,x_coord,y_coord
147,Turkey,792.0,"[3033567.444, 3067965.166, 3119840.049, 3140434.155, 3240065.099, 3234387.805, 3209118.281, 3178394.101, 3063067.109, 3038242.862, 2912563.157, 2917572.534, 2986924.577, 2901876.486, 2934270.458, 2929706.359, 2964438.04, 2961321.094, 2932378.026, 3033567.444]","[5176120.782, 5146909.084, 5157984.012, 5089644.13, 5047214.178, 5023853.463, 5004969.47, 5023853.463, 5008802.314, 4967457.79, 4872047.483, 4912115.353, 4951760.382, 4956892.28, 5004674.699, 5048546.549, 5064845.941, 5100801.859, 5128529.118, 5176120.782]"
148,Turkey,792.0,"[3890950.162, 3918780.034, 3908204.683, 3948613.658, 4012288.407, 4053031.34, 4098227.054, 4178043.128, 4194852.372, 4272108.098, 4390218.078, 4471815.265, 4625324.842, 4733304.749, 4768370.388, 4861990.08, 4870227.722, 4847073.268, 4859763.69, 4944366.503, 4989116.938, 4966296.443, 4945034.42, 4901619.819, 4933123.235, 4931453.442, 4955164.494, 4922881.841, 4967186.999, 4962622.9, 4987001.868, 4985443.395, 4932566.637, 4912083.851, 4879244.601, 4763583.65, 4714603.074, 4699463.623, 4621762.619, 4538050.362, 4365171.192, 4257079.967, 4171586.598, 4081640.449, 4067948.152, 4084868.715, 4050025.714, 4024644.87, 3998818.748, 3983456.659, 4028986.33, 4007501.669, 3935700.597, 3856107.161, 3780743.866, 3769389.278, 3751578.159, 3650388.742, 3604636.431, 3565340.651, 3415059.339, 3384891.757, 3360401.469, 3304185.126, 3239619.821, 3238395.307, 3220472.869, 3211010.712, 3168375.347, 3119951.368, 3112938.241, 3130081.442, 3081100.866, 3045923.907, 3120841.924, 3119394.771, 3135647.417, 3154237.772, 3035014.597, 3034124.041, 3058057.732, 3077649.962, 3056499.259, 3052046.479, 3027110.913, 3030116.539, 3006071.529, 3032899.527, 3034124.041, 2990820.759, 2979020.893, 2959985.26, 2920021.563, 2951524.979, 2937944.001, 2940504.349, 2969670.056, 2972898.321, 2983918.951, 3024995.843, 3000060.277, 2974679.433, 3012973.338, 2983584.992, 2992490.552, 2961989.011, 2999503.679, 2901431.208, 2914789.547, 2971673.807, 3037240.987, 3089783.786, 3103142.125, 3081768.783, 3089004.55, 3120507.966, 3111713.726, 3233942.527, 3244851.837, 3203552.306, 3332905.554, 3256317.745, 3228821.83, 3246298.991, 3474392.627, 3494541.455, 3629794.636, 3711614.462, 3873250.363, 3890950.162]","[5175970.749, 5166223.717, 5146310.805, 5107949.612, 5115699.022, 5048546.549, 5064104.463, 5015439.653, 5033013.615, 4998928.436, 5028580.203, 5000696.156, 5089346.767, 5077014.324, 5099015.752, 5002022.156, 4964815.343, 4935356.328, 4882231.187, 4866232.918, 4815644.572, 4834313.5, 4780860.042, 4775098.329, 4694206.417, 4635235.294, 4627710.307, 4563616.029, 4540931.529, 4501737.544, 4482405.328, 4459337.235, 4434090.039, 4484224.962, 4466042.75, 4492347.17, 4453054.679, 4483944.998, 4449984.565, 4456963.386, 4393069.535, 4428518.655, 4388074.434, 4415159.246, 4367701.942, 4334385.573, 4330521.466, 4274234.527, 4289893.993, 4341012.979, 4383913.632, 4426987.037, 4374211.382, 4410848.852, 4331073.396, 4343775.601, 4319075.265, 4304199.522, 4322245.89, 4374211.382, 4421836.851, 4328176.075, 4342946.74, 4318661.774, 4354003.472, 4394596.282, 4405011.745, 4382111.121, 4422393.508, 4378091.227, 4395151.516, 4411961.044, 4391543.006, 4395290.33, 4409875.778, 4428797.155, 4426430.14, 4446636.366, 4434090.039, 4457521.891, 4450682.24, 4473172.032, 4474430.641, 4497391.7, 4488565.361, 4521245.933, 4531365.317, 4542339.065, 4576035.972, 4583947.326, 4610692.915, 4594127.96, 4617071.141, 4639923.45, 4642481.529, 4675794.826, 4623453.321, 4640633.964, 4629697.504, 4642623.663, 4641202.41, 4671660.358, 4704354.151, 4714655.171, 4734571.512, 4760996.064, 4803362.378, 4790374.101, 4866232.918, 4922048.174, 4935063.648, 4910509.514, 4920586.837, 4934917.311, 4942969.086, 4936088.068, 4916934.442, 4918833.518, 4929211.866, 4943994.332, 4972451.028, 4983033.372, 5014701.947, 5044993.967, 5027102.849, 5059063.919, 5135548.187, 5164874.914, 5153642.305, 5175970.749]"
149,Ukraine,804.0,"[3696141.053, 3765604.415, 3790873.939, 3833843.263, 3793990.885, 3819371.729, 3810800.128, 3913102.74, 3917332.881, 3941600.53, 3932806.29, 3951507.965, 3939930.738, 3965868.179, 4015294.033, 4079970.657, 4173590.349, 4233702.874, 4265206.29, 4333890.416, 4361608.969, 4431517.609, 4468141.721, 4456341.855, 4477158.6, 4415598.922, 4461796.51, 4430515.734, 4415153.644, 4436415.667, 4446991.018, 4435191.152, 4455228.661, 4428066.705, 4430070.456, 4324094.3, 4316413.256, 4265094.97, 4254964.897, 4267098.721, 4256412.05, 4255855.453, 4240382.043, 4182495.908, 4092995.037, 4076742.392, 4049914.395, 4030099.525, 4021193.966, 4032325.915, 4037780.57, 4040006.96, 3998373.47, 3947166.505, 3915997.047, 3895180.302, 3919893.229, 3935923.236, 3916887.603, 3918446.076, 3855216.605, 3836626.25, 3857442.995, 3842748.822, 3858110.912, 3873027.724, 3848203.477, 3868018.347, 3872248.487, 3859001.468, 3857776.953, 3858333.551, 3899410.443, 3908427.322, 3892953.913, 3947945.741, 3936479.833, 3896516.136, 3884716.27, 3876589.947, 3875588.072, 3859446.746, 3875588.072, 3901748.152, 3947945.741, 3990247.147, 4005497.918, 4046129.532, 4073514.127, 4079414.06, 4061380.302, 4049469.117, 3989133.953, 3955292.827, 3905644.334, 3857331.675, 3798777.623, 3756142.258, 3740557.53, 3728201.066, 3716067.242, 3739555.654, 3735882.111, 3702263.625, 3672318.682, 3675992.225, 3696141.053, 3671984.723, 3615657.061, 3692801.468, 3757589.412, 3742227.322, 3739333.015, 3730427.456, 3697476.887, 3622336.23, 3538623.973, 3569904.75, 3532946.679, 3511462.018, 3507565.835, 3565118.012, 3600851.569, 3611872.198, 3560108.635, 3560999.191, 3539959.807, 3498437.637, 3504003.612, 3505673.404, 3501331.944, 3517695.909, 3517695.909, 3516137.436, 3498437.637, 3496767.845, 3424076.217, 3423408.3, 3393018.079, 3375652.239, 3355280.772, 3392684.121, 3364631.609, 3323666.037, 3308526.586, 3326115.065, 3325224.509, 3354724.175, 3354167.577, 3310864.295, 3305409.64, 3298507.832, 3311309.573, 3275909.975, 3196984.456, 3154905.689, 3144552.976, 3174163.96, 3174609.238, 3228710.511, 3220472.869, 3254536.633, 3254981.911, 3267227.055, 3295390.886, 3310752.976, 3327339.58, 3357729.801, 3325892.426, 3336133.82, 3290158.87, 3292051.301, 3275798.656, 3245853.713, 3259546.01, 3219916.271, 3209786.198, 3171380.973, 3151009.506, 3156018.883, 3072083.987, 2980579.366, 2985032.146, 2970226.653, 2914900.866, 2769962.889, 2735676.486, 2615451.436, 2579161.282, 2549105.02, 2541090.016, 2515041.255, 2464390.887, 2510588.476, 2548437.103, 2520607.23, 2591517.746, 2679571.463, 2666992.36, 2687920.425, 2632260.679, 2635934.222, 2671333.821, 2714859.741, 2869705.153, 3028224.108, 3032342.929, 3086110.243, 3087780.036, 3098355.387, 3145888.81, 3200657.999, 3241289.613, 3263998.79, 3359733.552, 3399585.929, 3412387.671, 3397248.22, 3445338.24, 3573021.696, 3603523.236, 3604191.153, 3663301.803, 3696141.053]","[6868034.014, 6866210.819, 6836732.378, 6756486.473, 6740137.295, 6713796.314, 6668303.7, 6660835.041, 6630497.08, 6629965.837, 6611923.986, 6564707.764, 6547334.173, 6507286.225, 6524925.395, 6484289.522, 6525799.598, 6428975.58, 6461529.862, 6411193.757, 6427074.742, 6369734.992, 6380209.305, 6352078.51, 6316535.478, 6275031.075, 6252831.832, 6248094.499, 6208775.425, 6201538.969, 6165951.187, 6158583.617, 6149215.891, 6113511.991, 6085420.6, 6084756.827, 6054774.497, 6036603.996, 5992164.877, 5985272.557, 5979860.999, 5961683.17, 5946318.967, 5958411.92, 5881888.392, 5906075.558, 5894541.803, 5864074.79, 5859061.109, 5867958.314, 5876864.537, 5882374.725, 5885941.985, 5850495.947, 5802652.116, 5792697.122, 5810045.325, 5837744.455, 5865369.107, 5840325.546, 5807633.817, 5766738.358, 5770899.465, 5745962.006, 5758901.568, 5763378.887, 5736229.805, 5752349.56, 5746440.914, 5735113.675, 5733360.038, 5728738.469, 5722049.406, 5698518.291, 5678850.589, 5666659.27, 5673940.403, 5728897.794, 5757303.072, 5750432.812, 5784997.709, 5796228.258, 5803776.771, 5725552.575, 5669032.903, 5695978.093, 5679484.357, 5697565.632, 5690899.861, 5680593.56, 5677900.02, 5630184.27, 5620734.373, 5641221.691, 5588521.649, 5587266.89, 5530981.603, 5524749.13, 5542991.132, 5542054.755, 5555485.375, 5560487.885, 5634755.275, 5644219.899, 5672198.725, 5669824.254, 5691375.823, 5672673.694, 5684080.519, 5748835.838, 5771219.631, 5771059.546, 5805222.966, 5784356.393, 5813583.394, 5790450.768, 5823239.883, 5842100.484, 5845167.129, 5867472.78, 5873624.865, 5858576.066, 5854373.478, 5858899.425, 5886428.542, 5924137.719, 5878646.866, 5881402.087, 5881888.392, 5882861.084, 5882212.611, 5909327.247, 5913068.185, 5915996.992, 5910790.902, 5880267.48, 5868929.463, 5840970.936, 5792857.598, 5840325.546, 5841777.741, 5792055.249, 5758581.845, 5724915.533, 5713774.651, 5727782.581, 5728738.469, 5751710.598, 5764658.535, 5716797.23, 5748835.838, 5752189.815, 5657645.184, 5691534.482, 5656854.906, 5672990.355, 5701853.395, 5700582.732, 5738302.989, 5787723.819, 5854050.285, 5870386.388, 5840809.584, 5861486.727, 5837099.301, 5856474.521, 5837099.301, 5846943.043, 5867958.314, 5914532.466, 5935221.296, 6002677.998, 5989866.829, 6017319.034, 6088242.21, 6100202.838, 6128175.953, 6117841.915, 6130010.714, 6148045.647, 6188931.953, 6176846.748, 6155906.076, 6166286.227, 6106023.053, 6061060.482, 6101366.566, 6101532.825, 6127008.582, 6099039.268, 6126508.33, 6125007.746, 6176343.569, 6288276.687, 6276388.644, 6365446.02, 6463612.124, 6533671.593, 6584935.284, 6598153.971, 6672930.577, 6737624.954, 6724537.441, 6778817.598, 6791089.857, 6759184.554, 6728479.408, 6728837.863, 6705571.029, 6732423.284, 6742829.952, 6695033.34, 6738163.247, 6688431.896, 6712365.233, 6667769.999, 6688610.243, 6740855.25, 6816233.821, 6806275.427, 6826748.706, 6861290.254, 6844728.215, 6868034.014]"
150,United Arab Emirates,784.0,"[6251146.005, 6253261.076, 6274857.057, 6275858.932, 6246470.587, 6234670.721, 6212963.42, 6206395.57, 6235895.235, 6176561.947, 6186246.742, 6148398.115, 6137934.083, 5853290.145, 5743083.85, 5743529.127, 5748093.227, 5764345.872, 5766238.304, 5800969.985, 5854737.299, 5967503.943, 6021605.215, 6035742.791, 6037857.861, 6057227.453, 6066800.929, 6046429.462, 6052885.992, 6072478.223, 6090178.022, 6229661.344, 6251146.005]","[3007629.402, 2951968.473, 2940244.75, 2873411.083, 2843597.977, 2875130.5, 2864816.932, 2782070.141, 2761452.561, 2746585.749, 2708143.364, 2645326.708, 2587575.513, 2624643.384, 2768891.266, 2799903.823, 2778164.126, 2785610.815, 2754748.565, 2742079.742, 2777187.775, 2758161.15, 2768037.464, 2796115.502, 2779506.708, 2784145.611, 2800270.484, 2808339.232, 2816901.613, 2805282.391, 2852425.388, 2970375.008, 3007629.402]"
151,United Kingdom,826.0,"[-720237.105, -671145.21, -633519.222, -658232.149, -616821.298, -611811.921, -619047.688, -632628.666, -624168.385, -647990.756, -674596.114, -736935.029, -777344.004, -810739.851, -840128.197, -910036.837, -856826.121, -881873.006, -839682.919, -818086.938, -720237.105]","[7410928.584, 7394345.1, 7324498.488, 7287885.645, 7294809.658, 7233285.551, 7271177.865, 7280967.755, 7217074.617, 7223364.301, 7174513.423, 7177166.768, 7247999.702, 7192915.694, 7193295.575, 7258718.266, 7286732.239, 7303280.676, 7311568.051, 7371381.827, 7410928.584]"
152,United Kingdom,826.0,"[-371027.863, -336407.501, -346092.297, -454517.481, -446502.478, -484796.382, -450843.938, -420008.439, -494369.859, -365350.569, -222972.94, -196812.86, -282640.187, -376037.24, -313141.728, -324051.038, -288985.398, -378263.63, -410546.282, -423236.704, -427800.803, -410101.004, -342307.434, -295553.248, -238001.071, -182675.284, -174994.24, -135030.542, -62784.193, -8682.92, -23265.774, 14694.173, 16920.563, 13803.617, -29499.665, -70131.279, -86940.522, -32616.611, 18590.355, 38293.905, -890.556, 41744.809, 60669.122, 144937.977, 188352.578, 196590.221, 175996.115, 118109.98, 143713.463, 137590.891, 77033.088, 104306.363, 103861.085, 28275.151, 160522.706, 155179.37, 108536.504, -87608.439, -164864.166, -145717.213, -227425.72, -214178.7, -227648.359, -270506.363, -273511.989, -310915.338, -387057.869, -391399.33, -395518.151, -398523.777, -409989.685, -405536.905, -469100.334, -568731.278, -579863.228, -563165.304, -579306.63, -611144.004, -632517.347, -560827.595, -539120.294, -549584.326, -508062.156, -504054.654, -452847.689, -470992.766, -340303.683, -331620.763, -261378.164, -371584.46, -426576.289, -479453.047, -454517.481, -482124.715, -482569.993, -548582.451, -570623.71, -549695.646, -554259.745, -545131.546, -544352.31, -584872.605, -568619.959, -592331.011, -468432.417, -438376.155, -459860.816, -441270.462, -462087.206, -451734.494, -530882.652, -467430.542, -368801.473, -365127.93, -342530.073, -356890.287, -338967.849, -328837.776, -320934.092, -310581.379, -298558.874, -321713.328, -345980.977, -314811.52, -339635.766, -339969.725, -317371.868, -310692.699, -339747.086, -350879.035, -405536.905, -378931.547, -340415.003, -399414.333, -400527.528, -442717.615, -489805.759, -489026.523, -540790.086, -552033.355, -540233.489, -553035.23, -577525.518, -555818.218, -556486.134, -514518.686, -546467.38, -543684.393, -492922.705, -540567.447, -528990.22, -547469.256, -554259.745, -570512.39, -565057.735, -578082.116, -579529.269, -591774.413, -595113.998, -547803.214, -562942.665, -606468.586, -591997.052, -623834.426, -614372.27, -645653.047, -632183.388, -610142.129, -605689.349, -625392.899, -619826.925, -636636.168, -615708.104, -621051.439, -608361.017, -595781.915, -584316.007, -578304.755, -561495.512, -609362.893, -583982.049, -602906.362, -593110.247, -557042.732, -584093.368, -566616.208, -576412.323, -594223.442, -570289.751, -633073.944, -669141.459, -616376.021, -693631.747, -640643.67, -653556.73, -636524.848, -631515.471, -659456.663, -647656.797, -627507.97, -613259.075, -636858.807, -614483.589, -599789.416, -633741.861, -600234.694, -638194.641, -632851.305, -615930.743, -606023.308, -648213.395, -650439.785, -628732.484, -613704.353, -647656.797, -631626.791, -647211.519, -581087.742, -601793.167, -596449.832, -564723.777, -607693.1, -583648.09, -590995.177, -598676.221, -591106.496, -548025.853, -576968.921, -555595.579, -570623.71, -557599.329, -518080.91, -529101.54, -493924.581, -498377.36, -371027.863]","[8104905.981, 8103622.325, 8045660.215, 7958289.997, 7938383.743, 7943198.325, 7928554.807, 7939011.557, 7860522.72, 7909769.136, 7904559.187, 7857002.581, 7672127.395, 7634437.835, 7647718.845, 7629011.326, 7611952.918, 7559809.284, 7567777.722, 7579945.511, 7578947.427, 7559809.284, 7547673.285, 7570369.243, 7541711.773, 7475649.742, 7393955.326, 7280967.755, 7261208.601, 7192915.694, 7169777.527, 7103959.373, 7094762.124, 7090636.216, 7121633.04, 7119186.456, 7112791.273, 7116176.314, 7072096.155, 7001887.491, 6961569.818, 6942959.231, 6978744.676, 6970799.026, 6933578.216, 6887019.76, 6815509.16, 6791089.857, 6790548.042, 6766924.027, 6750913.278, 6753789.288, 6726508.186, 6704141.392, 6689680.408, 6648402.405, 6605389.179, 6571913.62, 6606448.524, 6588105.833, 6573672.101, 6558210.321, 6546808.271, 6556630.636, 6535597.0, 6571210.332, 6566113.29, 6506762.863, 6504495.345, 6514092.935, 6520381.024, 6484289.522, 6515315.245, 6481854.213, 6461876.869, 6454766.106, 6438832.326, 6468125.483, 6452166.125, 6541726.278, 6536822.492, 6548561.408, 6582646.203, 6625009.221, 6635102.634, 6654438.756, 6652662.896, 6690037.161, 6763683.349, 6688788.594, 6733319.886, 6720955.491, 6739060.482, 6742291.349, 6763683.349, 6727224.939, 6742470.88, 6741034.748, 6743727.702, 6744625.552, 6749116.288, 6751811.922, 6766203.764, 6782425.157, 6847819.639, 6900739.272, 6910631.846, 6934865.156, 6947561.784, 6968767.686, 6945168.127, 7022308.864, 7049121.697, 7042969.102, 7026213.447, 7055279.057, 7065178.148, 7043714.618, 7037379.962, 7037752.45, 7048935.185, 7045205.859, 7084638.727, 7116364.415, 7124080.38, 7154074.719, 7163341.271, 7213265.135, 7213265.135, 7181717.439, 7266958.551, 7336096.194, 7358955.463, 7363224.789, 7337063.448, 7316583.29, 7345580.463, 7299044.02, 7336289.635, 7323532.79, 7291154.554, 7296734.084, 7357403.561, 7345967.822, 7388890.047, 7458534.321, 7498331.877, 7546878.15, 7539129.883, 7555828.159, 7599734.347, 7591532.783, 7530992.665, 7560207.51, 7538137.079, 7554435.252, 7524053.051, 7529009.281, 7557420.362, 7612353.857, 7607343.63, 7563194.862, 7513358.457, 7444986.886, 7432442.294, 7419917.969, 7495369.558, 7519694.204, 7529802.573, 7510786.046, 7566382.649, 7548070.883, 7573560.007, 7624994.166, 7647920.249, 7650337.52, 7646107.798, 7647920.249, 7671925.351, 7654771.166, 7669097.307, 7666472.203, 7688510.663, 7701480.371, 7699452.401, 7726061.646, 7729928.726, 7731150.318, 7724230.555, 7657795.58, 7687700.787, 7696208.769, 7701886.03, 7715488.08, 7721789.786, 7728300.242, 7734612.557, 7737464.996, 7762980.69, 7753989.404, 7758892.424, 7784275.19, 7777306.959, 7782225.047, 7793302.402, 7807686.039, 7818182.746, 7830137.869, 7833026.416, 7846865.453, 7834883.922, 7878770.86, 7865080.628, 7871507.8, 7891861.987, 7904975.851, 7936919.046, 7934408.799, 7951788.484, 7954514.241, 7929390.813, 7982878.716, 7999526.968, 7999737.942, 8023193.004, 8014732.277, 8021288.508, 8041628.116, 8057556.94, 8071176.387, 8099986.499, 8084180.542, 8062023.09, 8085247.46, 8061384.905, 8104905.981]"
153,Yemen,887.0,"[5872214.459, 5912066.837, 5829245.135, 5805422.764, 5813771.726, 5751655.45, 5492726.315, 5419700.729, 5340886.529, 5275541.988, 5198063.623, 5082625.311, 5013829.865, 4963624.775, 4893827.454, 4837722.431, 4780838.171, 4769260.944, 4742098.988, 4752674.34, 4765587.401, 4751783.784, 4768370.388, 4760911.982, 4812898.184, 4803658.667, 4824252.773, 4820690.549, 4879355.92, 5033533.415, 5204186.195, 5232016.067, 5252387.534, 5284002.269, 5363707.025, 5467679.429, 5788613.521, 5872214.459]","[1956241.325, 1880120.729, 1846334.643, 1803796.34, 1762145.207, 1728069.043, 1647515.934, 1578576.55, 1579609.287, 1533977.707, 1508444.04, 1499404.19, 1431298.779, 1438490.131, 1413385.238, 1423424.589, 1680212.555, 1707415.827, 1715836.524, 1731301.309, 1721259.614, 1770238.249, 1807849.729, 1851555.98, 1879307.407, 1941205.617, 1956241.325, 1982841.924, 1960322.597, 1971287.583, 1953792.935, 1915005.522, 1915005.522, 1934448.79, 2057104.89, 2109895.351, 2154935.915, 1956241.325]"
154,Belize,84.0,"[-9828509.162, -9816375.337, -9836524.165, -9898195.163, -9932258.927, -9924355.243, -9891849.952, -9853778.686, -9831403.468, -9839084.513, -9806467.902, -9828509.162]","[1994636.187, 1978056.03, 1864208.23, 1793145.097, 1791524.683, 2030526.844, 2025145.152, 2091813.742, 2094747.961, 2078204.547, 2079142.818, 1994636.187]"
155,Canada,124.0,"[-6762547.746, -6808745.335, -6761545.871, -6721025.576, -6757538.369, -6767779.762, -6711563.419, -6713789.809, -6693084.384, -6658797.981, -6675495.904, -6655458.396, -6755423.299, -6823105.549, -6841807.224, -6852159.936, -6748187.532, -6722695.368, -6736498.985, -6713455.851, -6718131.269, -6748298.851, -6730042.455, -6725367.036, -6762547.746]","[5795586.128, 5734157.103, 5730650.552, 5783875.437, 5764338.606, 5773621.243, 5835325.369, 5804258.81, 5823400.914, 5809562.971, 5786120.123, 5772820.634, 5711071.105, 5708209.419, 5732881.834, 5786921.935, 5947298.852, 5947298.852, 5926581.417, 5919740.785, 5879295.076, 5813583.394, 5835486.621, 5827427.644, 5795586.128]"
156,Canada,124.0,"[-7124002.133, -7137249.152, -7105745.736, -7109864.557, -7115430.532, -7119660.673, -7093277.953, -7087600.659, -7011346.808, -6898580.164, -6970603.874, -6956800.258, -6994314.926, -7018025.978, -6999324.303, -7026708.898, -7015688.268, -7045855.85, -7028267.371, -7038174.805, -7085930.867, -7096506.219, -7139920.82, -7129568.107, -7133130.331, -7167639.373, -7124002.133]","[5950565.93, 5904775.22, 5873624.865, 5864398.351, 5863104.177, 5855989.62, 5850980.545, 5872329.331, 5838228.352, 5853080.778, 5818571.262, 5777304.98, 5774742.219, 5788525.776, 5803294.758, 5811814.183, 5828877.716, 5813261.693, 5812457.491, 5801527.604, 5815996.527, 5843714.375, 5845005.7, 5874758.614, 5885131.116, 5879457.136, 5950565.93]"
157,Canada,124.0,"[-7141479.293, -6979620.753, -6864961.678, -6929526.982, -7024148.55, -7183112.782, -7141479.293]","[6437967.233, 6387600.718, 6297629.052, 6285218.163, 6314148.544, 6422410.884, 6437967.233]"
158,Canada,124.0,"[-14254794.755, -13964473.523, -13891559.256, -13778236.014, -13787809.491, -13757753.228, -13753300.449, -13741055.305, -13721908.352, -13765100.315, -13939092.679, -13899128.981, -13891225.298, -13895678.077, -13904917.595, -13935753.094, -13931522.953, -13930075.8, -13933638.024, -13938647.401, -13930966.356, -13933638.024, -13932190.87, -13936309.691, -13936643.65, -13955122.685, -13970930.053, -14013788.057, -13996199.577, -13981616.724, -14002544.788, -14000429.718, -14023138.894, -14014789.932, -14029261.466, -14030152.022, -14058983.77, -14054976.269, -14071340.234, -14086368.365, -14089485.311, -14052415.92, -14077574.125, -14069893.08, -14081470.307, -14092156.979, -14098724.828, -14120432.129, -14154495.893, -14166741.037, -14146146.932, -14159393.951, -14149152.558, -14148039.363, -14171861.734, -14176203.194, -14194793.549, -14185887.99, -14239766.623, -14218059.323, -14246445.793, -14242104.333, -14202363.274, -14186221.948, -14205591.54, -14194682.23, -14196685.98, -14184886.114, -14184218.197, -14250119.336, -14199802.926, -14254238.157, -14297318.8, -14254794.755]","[6597977.582, 6504495.345, 6353791.104, 6296778.409, 6278595.158, 6248094.499, 6192123.965, 6224110.132, 6182383.673, 6159085.749, 6238289.871, 6275709.832, 6299160.427, 6318240.845, 6272486.221, 6273164.774, 6278595.158, 6283349.61, 6289466.413, 6291846.367, 6284029.036, 6284368.77, 6279613.744, 6275879.53, 6266720.719, 6282500.405, 6260789.747, 6290996.306, 6287936.797, 6310058.231, 6298649.938, 6337535.55, 6313466.687, 6346429.429, 6329675.726, 6352421.001, 6362187.869, 6334288.21, 6355675.36, 6339074.201, 6373854.471, 6386740.916, 6387772.689, 6404470.707, 6411711.139, 6393621.808, 6428629.941, 6441081.99, 6421547.492, 6440216.662, 6450433.256, 6450086.726, 6457366.9, 6471598.967, 6479941.257, 6449740.209, 6467430.961, 6478724.151, 6466042.09, 6497696.512, 6502751.523, 6527023.639, 6531571.662, 6504844.154, 6537873.058, 6539274.021, 6545230.766, 6547509.481, 6551717.992, 6560141.459, 6542952.68, 6523177.264, 6582294.093, 6597977.582]"
